,fold-change Series1,fold-change Series2,fold-change Series5,fold-change Series6,fold-change Series7,fold-change Series9 NHBE_IFNB_4h,fold-change Series9 NHBE_IFNB_6h,fold-change Series9 NHBE_IFNB_12h,fold-change Series15,fold-change Series16 A549-ACE2_SARS-CoV-2,fold-change Series16 A549-ACE2_SARS-CoV-2_Rux
SLC2A1,-0.22918213618437785,-0.12241375739119274,1.2504202919415943,-0.049873073895585644,0.8604115076482561,0.2012757490915346,-0.028782888677569445,-0.2946708389580355,-1.5329420787206787,1.5836706682583879,1.4438552295216482
SLC2A4,-0.9412403531326026,0.377443310883186,-1.7108169574123522,-0.9220095071210863,-0.2565385060847832,-0.8818202303603525,inf,inf,0.418570378975206,-0.9100114775412615,-0.9223842904519259
SLC4A2,-0.02626413154452879,-0.06946963407755763,-0.5115486151115268,0.19512712186640452,-0.33737733982516765,0.10326180057183465,0.23757276171375266,0.16940392646723326,-1.914492572888103,0.8070000355600143,0.9747006572194188
SLC6A14,1.145317232056335,1.6867330479511793,0.47246125114016674,inf,1.3303288998824983,-0.24415287406135028,0.38463092020929496,0.26739612461039514,0.400807343471791,0.17296966936628821,-0.7852076877583818
MAPK12,0.3640890458885223,0.029402100965162936,0.4518159686767344,0.08653382688486207,-0.055927490856572094,-0.30524508181615495,-0.5136779749018678,-0.3293622228480746,-4.854551604482561,0.8151197554809565,1.2299973818346577
PCSK9,0.30391018364049255,0.025059753766890083,-1.6066103410794266,-0.42811306990515263,-1.210349651035278,0.5454219277068855,0.4286027595049568,0.1463684103417744,3.792747378148124,-0.4378671079024693,0.42384920319016856
SLC4A11,0.23895132696920693,0.10363928635943595,-0.12297603280226387,0.6503167599313813,0.2683978978126728,0.40657443742929367,0.290374433181722,-0.05468597807217078,0.44827332320542973,1.3362145715261187,1.6058187397557422
ESRRA,0.024019781861475145,-0.09468184007252492,0.20284620323341213,0.2588402870573455,0.5386127914490282,-0.07723419657005513,-0.1585674089668622,0.11855996158824064,-3.2747357546477915,0.5639871514074144,0.7664319974985504
EEF1A1,0.13190049914398427,0.1012518728116141,1.0478431818073175,-0.6863861052227974,0.4310339952377929,0.6815667139728528,0.7361381540255104,0.36608367493259714,-2.3399012336387592,-0.5918850532743742,-0.22587390683524763
BDKRB1,0.012082576039362167,0.3374075189211089,0.4511646131732666,0.5044970391037884,2.0385234823010303,-0.405080541740763,-0.35495719576568646,-1.2204423799187745,-0.8714072503775938,1.582935549366749,2.4742798632839924
BDKRB2,0.09056681539333637,0.31190503151313603,0.529209904478601,1.3638940962470563,3.3222923855104742,0.025142074379188813,0.03697693772251764,0.1410720130458335,-1.9010169071613214,3.213470208762144,3.3854460171437766
BATF2,0.49730891761021284,1.404289913135259,1.2582243996030467,-0.5068548421872319,4.6999824006142354,5.740280750656803,6.287191377382265,6.306154156090684,0.8094114672707696,6.914160935951389,2.058375986084929
ZFP36L1,0.06321888086754544,0.11969699746669163,0.9505854404814137,0.8751584091778871,1.613461958153,1.247951377921447,1.1426712201398252,0.6941057005148807,1.396862699221619,3.2533377174412994,3.1743127885411098
MAPK13,0.06546318800921212,-0.24127453591031142,1.572680621776176,1.0972425037638822,0.33364241678066187,0.4916518285619003,0.6888091038078633,0.3188494793351363,-0.22607226398566646,1.9567166378815135,2.299204410484671
S100A14,-0.0010402897129552034,-1.628854700810434,1.2533618985531163,inf,0.8985557214373633,-0.0008836594802425836,-0.07745125227597764,-0.012764468733500024,-2.7482049004742075,4.325449117223281,3.1300889175559576
FGF2,-0.09867739374782505,0.1535882120821985,2.061022130265222,0.5324700899770152,1.688385818706764,-0.40704066891905755,0.2498086047328058,0.6116578904343092,-2.7034277741034907,1.5384913332405308,1.7006132772146347
CTSB,0.056800955001537735,0.0898877486798167,0.8906495085418626,0.6146683476511415,0.66774088422529,0.5054913031982143,0.602198127029264,0.25319818385845483,0.5104357382610857,0.7646057467633094,0.3034229570719344
COL5A1,-0.18018834235176054,-0.09566145265662718,1.4517781981658238,-0.12900692861467772,1.0655717686275572,1.137742091662113,0.6986502324875051,0.4047851044189912,1.7107662737008438,1.7285530720315587,1.12203779819724
COL5A2,0.03457574743133679,0.24647293249252186,0.9943554471584556,-0.46391966145215957,0.4955648927142473,0.38824351066084645,0.4634844295324887,-0.05375417228590496,0.8497356763289033,-0.2799294033547085,-0.45437009425693775
MAPK3,0.3630908588932829,0.2042350889915409,0.28047098224203615,-0.028001776213279372,0.024208318881725907,-0.06693244028208033,-0.19938778643010852,-0.4205178925623927,-2.7467191363494736,-0.01033047660027045,0.18113352497824392
NLRP12,inf,-2.0321855955246617,0.22678813519724317,inf,0.8697188409651985,inf,0,0,1.8325888940914092,inf,0
NLRP3,inf,0.4026770154622905,2.7474084496511817,0,4.589117089919981,inf,inf,inf,1.0593792209667543,4.050536346589669,2.0689267161583786
KNG1,0,0.3277417166149083,inf,inf,-0.553123559849229,0,0,0,inf,inf,-0.5298304396401236
SOCS1,-0.47299254095123294,-0.3392386947268563,0.695050330595906,1.6506838944845925,2.496105462418547,3.8282653360710515,3.6910816621490015,2.0390769772403456,3.077592040154293,6.605298845866077,3.9819015250793233
COL4A1,0.07241787443478301,-0.025707358073468193,1.1505541260582164,-1.3088079757947506,inf,0.492571712837366,0.608109225441829,0.077124033380288,1.7349856507477337,-0.10223805090390437,0.1333238203261376
COL4A2,-0.030538013056893812,-0.09858751961097136,1.0884950714162578,-1.408021874270981,2.0904813004153513,0.3611362834671564,0.2791117571302215,0.10094445980439225,0.25781836023264254,-0.288245480191418,-0.12034323812046499
SERPINB9,0.013203132230076159,0.2503457169377402,1.2642640121478663,0.14809931573790977,2.9219220072701324,1.798264445828878,1.9154106848503316,0.46974153238686067,5.093090509438483,1.9929379865821286,1.6541804453677047
C3,1.446803695575655,0.7920585705957297,1.6979222889476866,2.2218838215329457,1.7729872012214907,1.4220535937765912,1.5353208592765122,1.6523598568496878,0.9203854727876929,1.7140567974623722,0.9091462508421206
CSF1,0.3891785618937786,0.21231730223657921,1.287055283599595,1.823973146752051,3.0042602599537185,1.5462216600553451,1.436853065739682,1.2722505083325695,-0.7456731981650264,2.687105531246015,2.6214627427400976
CSF1R,-1.4164988010240234,-0.904667097330074,1.3749809996141849,0,2.473623265781012,0.9375789623429764,1.3459325286317667,-0.677249173538033,1.2488205507201748,3.1916658923862373,3.1484612595996584
CSF2,2.8377433314690874,0.33134866819582304,4.35136442759153,inf,7.528261850697607,1.7920331974273975,2.5900956442385454,2.0041332307703947,-1.7741628762170496,6.728459345654085,7.514373033362593
CSF2RA,0,0.18472085857073337,1.9354997277091206,-0.32351557625514493,1.5077584524713668,0,0,0,inf,0.07248783691233977,0.24094790180046027
CSF2RB,0,0,0,0,0,inf,-0.17911185368991486,inf,3.4613846529255783,0.8460089904699842,-0.27155821771689304
GATA3,-0.19036872651636072,0.09286331879148134,0.7145561881816614,0.300860957872513,2.389018662413447,-0.45987234890326045,0.21807082577350384,0.5053057546797552,inf,2.4880554569188456,1.8645509432515377
IL17A,0,0,0,0,0,0,0,0,inf,0,0
IL18,-0.5158458004082809,0.17517924645925628,1.3827452921216097,-0.34005255279333996,1.1171036965240808,0.5232158834622186,0.5189866505963252,0.12724181951530436,1.1793034120157209,0.36985027099397294,0.5901778740408128
IL18BP,-0.03014510234196216,-0.06719976734759917,0.510348758309426,-0.006611277415087747,0.7184170411139765,-0.3603253312577399,-0.36422962417336135,-1.653405320743067,2.4903324411678858,2.6674765371706557,2.984433526120452
IL18R1,0.1708890760313999,0.2555666009201732,0.8742026618025215,3.014776146258124,2.600098073318423,0.7647574104545393,0.9916645617735962,1.1281253225774173,-0.4441659993967338,0.8369864289559271,1.0444136124004606
IL1B,1.0010469878109143,1.076182490973272,2.9765913191360416,inf,4.69192488177526,1.0583007556212545,1.0329400410311569,-0.07264373599132284,4.393086400766445,1.8322744345624569,2.4696726402513547
IL1RN,0.26300077102332015,2.2438852183008566,inf,3.2114111080340275,1.0260703315002466,0.6226093526029052,1.0558664464720509,0.3653683833896178,7.005009313042729,3.2495742845679527,1.9639946433767534
IL32,1.1586741046336295,0.42912639897853977,2.064019174476531,0.002533966276993396,1.747780376013483,1.1977860951341879,1.660430381680065,0.9180668902216226,0.9432730380897789,1.9154778942886805,2.0580997297821146
IL6,2.833745219621834,0.9307507139022846,4.852598528380209,inf,6.5030048898254735,2.792931996684432,3.5533563613008243,2.2471513513166257,-0.09837320706117655,4.226858309655601,1.6885761741671546
IL6R,-0.6492473143917936,-0.1388538413015735,-0.3015616427947001,-1.0010438772831083,0.2735959741971045,0.7506039198097657,1.04581400315224,0.522688294365475,-0.8743167062056911,0.9036780152709979,1.2210270724097325
IL7,0.7223239867713547,1.1517535743307457,2.741000139088715,0,1.0688893144942695,3.4182808237169997,4.263410505787123,4.660331393032232,-2.458120930398433,3.289258713257618,1.8063556736156998
ITGB2,1.3929079402334137,0.47075793510545655,-0.7197692359920652,1.3350641989715701,2.023760309378315,-0.04812488113043524,0.5369919017413711,-0.346436455300239,0.15129861276462786,1.064919517358419,-1.0095291802822206
STAT6,0.07944083271443013,0.06527714610803602,0.31752418463913284,-0.1745493542427287,0.5217102606597742,0.1665693527717562,0.2826546904892565,0.04430535090288194,-1.5009233463987133,0.9287539842098558,0.6523720647624311
TGFB1,0.09872239297026589,0.1070742250492278,0.28984821298360564,0.4814819538238247,0.46171758415785946,0.4049380405016369,0.21750140589938657,0.023317778333452558,1.3450673653249994,0.8225297125116906,0.8925936248597915
TGFB2,0.10027249375709625,0.3121082926196994,1.2023417867811417,-0.33925436959876887,1.8464563688530702,0.12201161372056359,-0.06203448352450516,-0.7115385462309721,-0.21727293454031393,0.703952214598951,1.2841753968658267
TGFBI,-0.21589373218935332,0.07673019893384249,1.1861068971487287,-0.1524665547587489,0.20577830439029088,0.06921754966260446,-0.08099079820613808,-0.33322189203368635,0.7475363618271206,0.35481039938282655,-0.04586952445651526
TGFBR1,-0.10787251715153401,0.05760160750513473,1.0480285268944405,0.7983721756605437,0.4471748305315791,0.9917891528702867,1.6069772883105278,0.9019990828952483,-4.7012498770279025,1.4338160788078282,1.6632478022414334
TGFBR2,0.12769244372618088,0.29937583770585785,0.24615519237176628,-0.4827947159750601,0.5117780937134451,0.7764243785791778,1.1304819794916627,0.7251087495357393,-3.010823159244754,-0.6362439513535965,-0.46674496560689865
TNF,1.7501496744621332,0.7687340930723437,1.689312615862861,inf,7.874384849305493,0.4095241172990236,0.04278278292075373,-0.01564412791183718,5.760318483409943,5.176391218101099,5.375087982581318
TNFAIP1,0.21489507367724414,0.11146259937051503,0.29240898580662966,0.3552001112476083,1.077924434432873,0.7017454151144628,0.812482804989866,0.16803005185151032,-4.656283996475766,1.5232035760471956,1.400641722106078
TNFAIP2,1.4794628291600471,0.2717344686069286,1.1855776375171192,0.8189447234521383,3.700116301833547,-0.40387504863013596,0.01127392195462713,-0.9820621798506526,-0.46002558921116204,2.250356760974542,2.510902418126205
TNFAIP3,1.5463313128215797,0.484130167785101,2.0622766953721605,3.6827906165894126,5.858485055430818,1.7450130645098614,2.4159898178463477,1.6583788901900838,1.260177730987477,6.300000475939062,6.048491937305329
TNFRSF10B,0.1637056148480906,-0.0007696272592263838,1.493084306555468,0.5469860580353961,1.4724507693049746,0.9759216890045622,1.1082588451210087,0.5005994091820494,-2.5974918231859734,1.476639710672846,1.6388265518117198
TNFRSF10C,-0.29050358785670416,-0.5444104362149254,0.9583887642616923,-2.3427481868545055,1.1141382275440461,0.6506085981544878,1.5189796807017573,0.7723919749396438,1.474809216527104,1.053044072837337,1.628746655693017
TNFRSF10D,-0.27423967663820753,-0.28529014274138015,1.009216364986271,0.32034477366173886,0.5635473158189499,0.8587193044969236,0.7634953384025968,-1.5419036994882078,-2.5878682131702524,2.5963006712149346,2.7972154409561454
TNFSF10,-0.19362189478207964,0.37043488509646183,0.3746244209411884,0.17631174239163322,3.4818063629501474,2.122091961484094,2.749912194122123,2.6696263912623017,4.509404503158113,6.352611091038934,0.9953276093195631
TNFSF14,1.9289994922765001,0.8185233698421082,-0.3773563782058387,4.42287401850309,3.0989896638223042,3.4417316837242007,1.0283126150212194,2.547064914001862,4.86244556092404,1.9580847366496552,1.3219356971884924
TNS4,0.07023744939148605,0.3926328489202146,0.3181694274851158,0.6916270275347213,2.4942661749743955,0.7464069170353239,0.6002438397167172,0.21377247134182983,2.092558381170527,2.1766576341710486,1.6265897042890922
SERPINB1,0.659202949477,0.2513769437140297,1.0054610036364522,-0.20184425332650638,1.6667105698643392,-0.06233418803239156,0.33721296539757234,0.192141148828464,1.321959130706612,0.4690596131445081,-0.2204383064983644
MSN,0.18863873934014966,0.16267471279480766,0.35235212697436913,-0.46328428964931756,0.3726983598544965,0.44348719819867527,0.6879108078643063,0.2991018530522108,0.8270500896048836,0.3142143868133852,0.23645794900848968
TRIM27,0.15073701883767043,-0.0017072492055070076,0.15624347999541036,0.5661495418842892,0.3589957967604734,0.3361334008830722,0.3815158139189341,0.4413682006848767,-2.1716831081853907,1.2952994249566883,1.3736453236392745
BST1,-0.5930360397082343,-0.017543508222020512,0.5997167567478777,-0.19678422699484774,0.3919924108530572,0.9115776250108593,0.1704150540125566,0.20377818791307573,2.3740997390856893,-1.189143904958879,-1.0726135290758814
ENOSF1,-0.13178071332589134,0.04222370365028991,0.24564061411867916,0.2152268938657212,0.07825026121481526,-0.301517701551819,-0.3890312957678676,-0.4990705321431191,inf,0.9299970994898442,1.3558430701379054
ARHGEF26,-0.23721317706321934,0.1257155910538067,-0.4502336345110733,0.17468776713349668,0.3145201590083175,-0.2987459393738377,0.44001889477807976,0.19846995393688785,-1.5626647457524954,0.9580243959046857,1.15215055000899
CDH3,0.13434765463306342,0.7601036795659272,2.934667356687968,1.4991867436328958,0.6878179851383499,0.5342128984173041,0.42821784232386173,0.04359933710607794,0.36207369299998865,1.4660330490339881,-2.2990341293047902
CD44,-0.07223326214062414,0.25451336593630713,1.071904988195744,-0.4945331774402866,0.2282391782910958,0.6654241770504226,0.7781791790746071,0.3191325571410795,1.0607898555717328,-0.31787136204110344,-0.370649173047779
ITGA3,0.03344080823459083,-0.01766359660772928,1.4963748916965314,-0.6333468378094386,0.433319659958413,0.4305246653959886,0.31919329762838655,0.21987226007059735,-0.9981403138463437,0.42786092905454454,0.21954124595872385
ITGAL,-0.3796016905228679,0.4449867141255816,-3.3138769098502867,1.4592427462147868,2.542647295849805,0,0,0,-0.010251041613662413,0.1984182300207483,0.5854530741125796
RHOG,0.18343100473924903,0.011306391305412942,-0.14715444693968163,0.09192336313051719,0.5980002458473542,0.39558629116390265,0.30763474480729003,-0.006651356503283036,1.6099700983878522,1.486221590457101,1.4357429609608943
DNM1L,-0.04728254795471812,0.37768732628920865,0.3801415467353602,0.47232350759375247,0.2476789838097564,0.5432837221536386,0.7418043570705607,0.42845508967995966,-0.05516534572625863,1.2288637396437232,1.1692482026981816
RIPK1,-0.03839761097993733,0.09403964685921773,0.37334999247152395,0.16318995396155808,1.2168095373496872,1.1214835214820211,1.44091282857966,0.6651622689918398,-1.2515189143264085,1.4241010437109494,1.138991018782207
IKBKG,0.2007353571367332,-0.008232245605059575,-0.28684152917007943,0.38187307207003374,-0.01101546195906539,0.2691449082583585,0.06341673138609301,0.16643531023095487,inf,0.25274229984111457,0.17419969730243856
PNRC1,-0.32830782516725965,0.2502319366561021,1.3293108454737064,2.027397805660207,2.4444153764719854,-0.8344671307200963,-0.39586353416083153,0.023111494876515013,2.300532108568408,3.1941317848771633,3.0147264621092797
HLA-DQA2,0,0,0,0,0.8898494703389719,0,0,0,-0.5496708825714358,0,0
HHLA2,0,0.1668761864946184,-0.19602606908642745,inf,0.9514751715842716,0,0,0,2.3299327508380085,0.26282316192358246,0.9646164185814169
HLA-A,0.13456215406543443,0.2193713234616073,0.3275406680204421,0.19129576609441445,0.6404432560087377,0.14580568906537547,0.19982295112313236,0.6583791336492697,2.6316757639523782,1.9760502659192616,1.7213840659127577
HLA-B,0.3020200197452061,0.6594740182285791,1.6996623236266533,3.18779404782399,1.081687141619568,2.3443380988081,2.7702007119997227,3.495977128533349,2.2936416180384924,2.963489545559013,2.199895408898452
HLA-DOB,-0.28465177466313235,-0.12274453487825161,0.7551792009414676,0.8367181041629098,1.4496908968540512,0.7369454717138312,0.7434239396682758,0.30391468329685534,0.7445846467161483,5.0451100106489815,4.046475986112391
HLA-DRB1,-1.2091301350537427,inf,1.5487162300846056,inf,0.2308300245934925,0.07248264100284527,2.2264514501749684,0.3506662096649966,0.4302237362253842,3.122566639834323,2.1530017565542297
HLA-E,-0.010940382102579036,0.29999426153161013,0.858725859706368,0.038756756408777515,1.4391906016593419,0.9007036560368251,1.1544667035465,1.3711360988360533,-0.12976223265768386,2.1470065859934246,1.1737523644341918
HLA-F,0.5795451012799712,0.9713943840792624,1.0400094639430881,1.756187242614076,2.10207543435275,4.225323980634498,4.713905025051189,5.668757551582923,-1.586046238798796,4.73906054479447,3.677987591478542
HLA-F-AS1,-0.20870924493989426,-0.19677580202208048,-0.3755007240018223,-0.767417592049919,0.3208837177977117,-0.5201948767860174,-0.5688338309028799,-0.05929719933716059,1.3160548240352448,3.892733240563226,3.6673468168035073
HLA-G,0.05055591443788768,inf,0.9297837746131087,-1.192383609612928,0.4975231473753776,0.46807629250852417,0.8778875899922869,0.8146896375441928,1.3576713074168025,1.881734218163509,2.075601292726076
HLA-H,0.28167589249084757,0.5555994654455696,0.4810693177175472,-0.07530090837821232,1.392773026147957,0.20019948111117192,0.8810951075486053,0.5807996094731667,-4.4234234172593645,1.8523060979663495,1.006037287360765
HLA-J,0.22572811640648113,-0.15089545692617057,0,inf,3.7504735063316117,0.8163458500267797,inf,-0.21151805442564592,6.333771543468101,1.672457090374188,3.557345067151352
HLA-L,0.009454618330924468,0.6089247260886915,0.35240073387550147,1.8601259242617296,1.4860439519812803,1.079776562075281,0.12404314592742029,0.3392690213864402,-4.388441085637721,2.9373102056107925,3.244070928111379
IFI30,-0.03110947863844038,0.07382805633115305,0.2069188727290779,-0.543296788773614,0.03009450202990095,-0.06826134068882804,-0.1717610326390686,0.3092382076776169,2.255564719199524,0.7571204145161519,-0.5430118523950846
FGFR1,0.13375007219874174,-0.05104567493886281,-0.5776277520362653,0.011096184397942523,0.03283541439276487,-0.08491688707002112,0.12763832048866305,-0.2703358119822102,-2.3522974389227076,0.9397009267641574,0.9883875282122392
FGFR2,-0.4463096986806358,-0.2895082165453519,-1.8570389778579202,-1.0764573409215352,-0.10078798604588132,-0.36264334712183016,-0.5195685134716149,-0.33525887919017683,-3.544157640943182,-0.5637910627627728,0.28910200274108344
FOS,0.06800774917549221,0.5098429241530595,0.22470880055498207,3.255028684909367,1.6726180258533425,0.8813147407332139,0.6161185525744212,0.8139138032675467,-6.226168320467059,3.422345043321201,3.322053273224711
ICAM1,1.797724013136982,0.3999436653265159,3.1727067933510713,3.541057678364346,4.144510076444619,3.5115140953784953,3.7722492839024215,1.3621559521284554,0.7243047165529147,2.919602964058653,3.1258658090458926
JUN,0.0342061089933733,0.1012888326616058,2.1686261948116248,1.804674763176688,2.928207300590392,0.33945897508168094,0.4159141628848684,0.5339762853746058,-4.010280135724296,4.1889315070942725,4.132848012794602
JUNB,-0.10381709425036376,0.0967942606659384,0.8128381500110473,3.7362691816262465,1.9026925689738068,0.688137070525074,0.11148287963677579,0.4763652770074158,-2.033734956484901,4.693569316699651,4.635096793185399
JUND,-0.03272228504444837,0.06837330605792838,-0.6495581406612952,1.39146463258174,0.2661275121864252,-0.057208799278556134,-0.7702297773704847,-0.6358687665946917,3.1038010676313217,2.478111715718319,2.5104317563463296
MAP3K8,1.0025633191238388,0.47069424475719335,0.1292194718692264,2.273034805559974,3.3343655054970447,0.2682853669667134,0.7904828157312629,-1.2417055378309092,-0.09691444493729495,2.6173970967913966,2.522962078442012
CCL2,1.1848499802117072,0.31664189542734894,1.5405816115062074,3.2091677761704305,3.0281566584892596,5.486847832743845,3.8124553461848003,inf,3.601556930119806,3.8957983624725383,5.132843913605411
CCL20,3.0732873407439594,1.139714332237231,1.8312690617150862,9.782263290583112,4.447164189687662,3.4445593888300094,3.4464740832179355,1.394871977778754,2.2449414592659083,4.999244468725435,4.17521617318772
CX3CL1,-0.49614204253640026,0.56098135304002,1.7327004153316157,2.024648981040359,3.605270811053328,1.7582430823620923,2.3411180910367975,1.6491012585070275,0.02075460323044451,2.7547836170962134,3.1928567602134907
CXCL1,1.3484634139773009,0.6195027782020914,1.6174927742865273,6.29079907896092,1.9127294174037524,-0.022772528781416623,0.6819829602028143,0.5057488682010681,1.441132370445358,3.775039645201879,3.557993099036182
CXCL10,0.972030185354224,4.1124035469604205,-2.3419794118242785,0,6.5639434306855735,6.9328338017103315,7.76456563023885,8.092379875321878,6.523856546403576,4.818639595918534,1.8776480789378256
CXCL11,0.41821396188869897,0.7274351171775518,0.20051125304544404,inf,6.534947571282477,5.684009529096978,6.987674616611477,8.015100496913037,5.110199426421193,7.729811862416189,5.638657462832598
CXCL2,1.3310208210221808,0.7650398684707916,2.174008863318059,7.241878506612387,3.8600900426398477,1.5815523088034562,1.8002251886315275,1.3411177861540917,-0.9283963553863149,6.43058518137191,6.569421788507586
CXCL3,2.1702436853579203,0.676294849772003,2.044318960793323,5.980827986796017,3.537057955927391,2.9710843358997177,2.9430607058271265,1.81452976832673,-0.42989936379642274,5.236453515223356,5.603515568804676
CXCL5,3.4584163965313657,0.87927885981922,1.4897870334920733,1.8086452610904513,1.509026582728223,1.7151810610265072,2.9629482673293452,2.4552147011119847,-0.28977736046613495,1.2478566192808214,0.9306006480285578
CXCL6,1.6402348292367248,0.7782424170094749,0.9367724601580213,0,1.1831538455646304,-0.9479272977533398,-0.13415583449543997,-0.2853406613799669,4.326241701294802,-2.231709770419897,-0.6179152206861367
SERPINF1,-0.200672480015221,0.5842189840526583,-0.9689930402640832,-0.22235360540296428,-0.20157917245555892,0.3356957505473818,0.08789424143643265,-0.06829389727246116,0.8024253584563025,0.6443362318332889,1.119235347774942
COL1A1,-0.26048141356185206,-0.5196325469088544,-0.47843897695173165,0.7702804549427249,1.3890708895598778,0.01032773203283944,0.034479740750229734,-0.13954294453696334,1.7002446704698788,1.4933627326815746,1.4423122582328587
ACE,-0.25206440301091315,0.014433426104398503,0.9949451185174215,inf,0.14649035596508392,2.303201536251233,-0.27311236052157845,1.021808940491107,-2.2269790797979896,-0.9823948528437426,0.9765589597481711
AGT,0,-0.26103815654377244,-1.5721292132442546,1.7742910005021846,0.32947358421436024,1.2217287572715871,inf,1.7959492876350447,inf,-1.6592768464472265,-3.0049685141642195
REN,0.9826710374040422,-0.0541666233176118,inf,inf,1.9908074045024318,-2.2292776518584643,-0.6312894626623409,-0.6550571214950064,inf,0,0
IGF1R,-0.09554005410146055,-0.046268979552444946,0.6668541303203878,0.5234987654858113,0.6744273193795197,0.8984025047334916,1.0049970178270582,0.18203061760189873,-2.118325272837443,1.361173438808706,1.3607671531872314
ATP6AP2,-0.37649970803851196,0.27656405395788175,0.6246251710036411,-0.0616932753198863,0.4112936275361888,0.3108161857036314,0.5721321747449054,0.30855122115154365,0.39285203465060253,-0.3265355719630723,-0.12489632926354023
IGF1,0,inf,-0.492929858696184,0,0,0.9849382263738768,inf,inf,-0.2225028164472964,inf,inf
VDR,0.12600197765855256,0.055392008995671885,1.836543767415909,1.5027021313313083,1.1984506221824969,0.2148844085084322,0.34653148108874854,-0.09574411440196415,-0.25074183129607147,3.3777717538042284,3.1911473823696483
IFNGR1,0.3462846036968687,0.5936662112136515,1.671240288119723,0.7858733905019043,1.5078749664228026,0.8722212803729333,0.9459768721233921,0.5001791733649498,-0.295988637954805,1.2696604105424922,0.8371979685588998
IFNGR2,0.24052106418907604,0.18220487954787878,1.2523867132907933,0.9439916408100945,1.5829341066739862,0.8746722560447716,0.7778202773546644,0.34207067475310554,0.760873874424062,2.4584891626660643,2.6430043068005684
ACE2,0.20727614586215048,0,inf,0.9100865844267485,0.14990440661498716,1.2764934276906816,2.0875475738886426,2.4769517086900703,2.7915691104889104,1.613517805240978,1.5109928035526023
ADAM17,-0.07148688022622705,0.23618720675065552,1.5285915565819976,-0.10806820550684146,0.9570225515723297,0.7861601520103413,1.02446056661622,0.27649922640131885,-0.3590494870402228,1.1020992933703915,1.0129401502831181
ADAMTSL5,-0.253141388510915,0.12303837905649402,0.148309049513077,0.2749701384492513,0.5135873758156885,0.25581405905217686,-0.29290350639921175,-0.7491801754316342,3.869203500082023,0.936962921056729,0.8993556463599449
AGTR1,0,0.5479739164130772,0.839990743455831,0.7696919377095567,-2.984220237210604,0,0,0,0.13869471758316654,1.5744732555654324,1.471152276060392
AGTR2,0,inf,0,0,-1.5220680616848499,0,0,0,inf,0,0
CAV1,-0.32688764946418425,0.1889760117497573,0.6160108193574348,-1.1066725170385374,0.36225583290685326,0.39682661423186194,0.47745500151001,0.2656766788813386,-2.5547619985734404,0.38856596409583993,0.6076329366492289
CAV2,-0.011125798571871107,0.15349445548647916,0.8789102211801393,0.08323527307427762,0.28921878483337443,0.30766983600220726,0.5424649232988102,0.3879695193899159,-2.1789209008179498,0.2917898487364961,0.42989175643169525
CD14,-1.316568464419277,0.33306454624170334,-0.041274356975238576,0.727507465704805,-0.5821974744563722,-0.8848518703513234,-1.2986026263482398,-0.6777213926451334,0.22534011351867042,1.0814568083871539,1.5083687186080363
CD209,0,0,0,0,0,0,0,0,1.8915984065218525,0,0
CLEC4E,0,0.7014205103936536,3.1207681713875965,inf,3.712046897313247,0,0,0,7.728779119150852,3.532792538957005,2.347804294798671
EGFR,-0.08296274165663035,-0.04638212732035657,1.5566714946506712,0.042537391361421435,1.9599124480092052,0.9260256814897148,1.1594208225185876,0.29868446219031985,1.0580819526641412,1.4894794978680252,1.5734443865300534
HNRNPC,-0.047785266622428935,0.24673575103673465,0.4417992390055878,0.07818613312756086,0.22560659417343107,0.6874956126655177,0.7011187406278648,0.3372164417216754,2.3970813219100546,1.6087835780985915,1.726604403092579
IRAK2,1.5299679463953908,0.1171196625899734,2.2791191121242536,1.0258708084993442,3.1476759002597436,0.8357273734436396,1.4156446478780305,1.46377790000163,-0.8893672306284591,3.5768756391193874,3.5284853681371287
MAPK11,0.2801670479958689,0.15545735552367035,0.9345716407308956,0.2645414601286123,0.4910809687691689,0.10845239045142187,0.051371660675310654,0.10747606677476756,-4.788503122676736,0.8925570371307726,1.2713995294682348
MRC1,0,0,0,inf,1.504212322087334,0,0,0,-0.16535253716238013,5.16080468428331,5.502249744498826
MYD88,0.1417676309540021,0.3799579990089384,-0.1666025801726402,0.43905444566047447,1.9997042067673267,1.7853471126393348,2.142614632192938,2.090920234797568,1.5502610574128817,2.9441330969878527,0.8034026715694267
SMAD3,0.29356271534591416,0.03586729650123133,1.138337635082053,0.193751631629463,1.713255756921514,1.1178966681297657,1.1585245718716264,0.29559233745048274,-0.5069780248167652,2.567930587225548,2.66810985293959
SMAD4,-0.1588090688468476,0.10248932471146954,0.6229370642107416,0.5443538733187179,0.8168431357946304,0.6489277186893331,1.1575097883152998,0.9401569192594232,-1.4126235069171769,1.629231143367973,1.6913835974850768
TIMP2,-0.0931408726639063,-0.10813362946829175,0.9562532092003294,-2.114700996289203,0.5668458138105865,-0.14981065162492474,0.16446336671428477,-0.14087038088072112,-0.8443257293726353,0.12954956482271376,-0.5512388021929336
TIMP3,-0.4073193269782949,-0.08892800000428557,-0.7550415130866718,-2.4397365071664194,1.202538673215013,0.9088659360832242,1.0637324195242837,0.6915726701841387,-3.0301006208932826,2.5228890032417963,2.6449856115912413
TIMP4,-1.7921432768908336,0.12588974977854547,1.1416870230402671,-0.20544036707290098,0.4431166277992641,-1.4111044742807237,-0.14654897105773365,0.02407712465008311,inf,-0.5799044595327124,0.14071362098416731
