,"fold-change edad [0,12] - other virus","fold-change edad [13,19] - other virus","fold-change edad [20,99] - other virus",fold-change mujeres - other virus,fold-change hombres - other virus,"fold-change mujeres en edad [0,12] - other virus","fold-change mujeres en edad [20,99] - other virus","fold-change hombres en edad [0,12] - other virus","fold-change hombres en edad [13,19] - other virus","fold-change hombres en edad [20,99] - other virus"
EEF1A1,-0.7504042278970607,-0.8895894640984512,-0.8046401720810782,-0.8353358055168016,-0.7798162117443729,-0.8394414174704727,-0.9585135314725317,-0.45009525441321946,-0.7898371614647284,-0.6918954057469426
BDKRB1,0.9657660225273703,-2.2152883061930098,-0.21153278759988137,-0.6599791128618642,0.31658035801373385,0.6553328578099092,-0.8264131346336947,inf,-2.5664871288984594,0.22318723791906767
BDKRB2,-1.4223287498524035,-2.3786610701272752,-0.6992053346614596,-1.244226886778745,-0.6972471119419923,-2.436569593457605,-0.8062210903475882,0.15095067907033208,-2.906176439331651,-0.6121663813844331
BATF2,0.3617085182171172,1.7579474547529637,3.602494514955611,2.3552457600852277,3.5109138727216904,0.42309711972145814,3.2844352518460624,inf,2.948200902040055,3.635463108215423
ZFP36L1,-0.3968345137667474,0.20181520103873968,0.110026872025993,0.023183654692692863,-0.16060250816092772,0.5688115685879318,-0.2980528300294787,-0.7107625540986139,0.29743519481308955,0.4425858607530306
MAPK13,-0.43607814225556474,-2.1659226657480337,0.3376957733408725,0.057665050716323656,0.43292187635609686,-0.9763947394033464,0.3770561847803591,0.7103586871824792,-2.4484358925194902,0.4067043239726588
S100A14,-0.565409428567147,1.204323108356987,-0.16936342377074678,-0.097966254944591,-0.28663359024917245,-0.6020222091582891,0.11717658498326508,-0.18127125957092144,1.0440312846290085,-0.3592223448079592
FGF2,-1.5981168872189269,inf,-0.7764111460243585,-1.2917880148349303,-1.4916075156374202,-1.4060890798523793,-0.49921902832702564,inf,inf,-1.0070814769420708
CTSB,0.4234597536204355,0.5562079560218135,0.4167512322113144,0.40209474971078174,0.4068097675688944,0.49779014275230044,0.4486288788475285,0.8255413819694829,0.57724256281199,0.4206300676301836
COL5A1,-2.5084623093760885,-1.9613354113943633,0.9425817781786141,0.03552073616072562,1.1135982151132495,-2.8109081757275747,0.9704063374076887,inf,inf,0.923462027443195
COL5A2,-2.084163997938266,-2.4819346967196245,-1.7165356731699861,-2.368642939531588,-1.46476150402309,-1.6143203596455222,-3.6926047185106747,inf,-2.8044004131770786,-0.9809096887675692
MAPK3,-0.39075655056302616,-2.328590471254523,-0.2305328182618924,-0.7690788117222751,-0.10815938612306636,-1.1881523850832258,-0.3967072549849485,0.8154563147653567,-1.9535862103706998,-0.06852501034422608
NLRP12,0.7823905217228067,-1.9535352512606494,-0.029439784157590406,-0.4069047527891723,0.3656197176061405,-0.14787502426509738,-0.3330191278291827,2.147427583766739,-2.457910113026855,0.14600320366061756
NLRP3,0.9763330179158357,-1.3136919493237689,1.04961974314252,0.7367226190514792,1.1106121713271382,1.0889598658322686,0.7948521610790324,1.3662792197502618,-0.6801100701054252,1.0927953551850478
KNG1,-5.183174246348434,inf,-0.13218110416275294,-0.29483091049546634,-1.9093474712093113,-3.2495363003509325,0.32241776590265675,inf,inf,-0.4299880543351093
SOCS1,2.4794644383126827,1.0836402590927787,2.6902114134061343,2.698493280156392,2.550401609293083,2.7937809846420762,2.7980971949705005,1.569715290689578,0.8053546748117328,2.5559711771914553
COL4A1,-1.7252183687596736,-0.369532637724835,-0.6387649704589659,-1.4950172999577531,0.009556834325961059,-2.0376676963850278,-1.3027469493401425,inf,0.6169428372403253,-0.1703528603836026
COL4A2,-1.7434344734648284,-0.6816728082729427,1.223946347867932,0.5971012174207305,0.5207872891256673,-1.4894648336995813,1.3834041371818329,-2.600853399671327,-1.0881021266615858,1.266055494679393
SERPINB9,1.2380851730165616,1.6876626247405302,2.1128589767050276,2.4639120768943465,1.1290679409837125,2.6341760779393146,2.1494721166707307,0.049399275975559126,2.2788733680687314,2.046036314019101
C3,1.0566603502193614,0.6091107845854986,0.7982744133285749,1.0445085252716397,0.6806855608970006,1.3942478837294847,0.8828028629519424,0.9731947111452016,0.5966695630406914,0.7388470009685885
CSF1,2.749654369264591,-0.22113005271997718,1.7676139498190029,2.5288450251177985,1.5787692587172244,3.412493790379852,2.1234712702896483,2.3009429452930417,0.957812168229649,1.5642530238910992
CSF1R,1.8956894488137384,3.021663156403349,0.6205692034723278,1.313610090986424,0.9014794030922278,1.9205145248394762,0.9019831748921227,1.2319696726823848,2.4996120735846277,0.4040988895355098
CSF2,1.141574085084646,3.0501659112724147,1.2772403787121094,0.2948025259208642,1.8891103391445294,0.8037044463282623,-0.24787416013462402,0,3.88604371526294,1.623233911732022
CSF2RA,-0.12268146940190493,0.4138610198094201,0.475947679513559,0.7703187952777596,-0.06561273267080607,1.2751181090243495,0.5696665334539791,-0.8119985621356227,0.04162413287954721,0.34339181476305314
CSF2RB,0.8159376483498788,-0.12102289139669882,1.6005571210039682,1.0776273697016268,1.8101815096509977,1.2854280287735875,1.090064200478173,-0.14032106588163812,-0.3077656173182132,1.9802911762974817
GATA3,-0.250116149136565,-1.2058626257462153,0.46057933980134863,-0.14889952540311982,0.6445114794710446,-0.6170639249177083,0.04015266016647201,0.8051709662948185,-1.34387530330956,0.6116464800641204
IL17A,2.277986239385463,-1.4260211383787562,0.16073252588299003,1.2653187620386277,0.7523706151247104,1.9401166006290789,-1.2650846665359032,0,-1.653257336283997,1.112066926921976
IL18,-0.8302655997395573,0.4164714888940426,0.15106109634470746,0.37204228939413736,-0.8662325758440956,0.09006069567977892,0.5266897510899753,-0.6851401477703616,0.7040583543779588,-0.10295601673558184
IL18BP,1.7924652925002085,1.459211984070979,1.0392155381491968,1.1261181486919019,1.308865001225926,1.4540721743386387,1.0471634124220341,2.5854051865347127,1.3557288155600442,1.0936776224396352
IL18R1,1.6042094859282423,-0.995890264461467,0.6540239922520725,1.970824829515718,0.09649016825355004,2.0903074578016367,1.8278931658664692,1.733210931145141,-1.0383963058353327,-0.5431914734946486
IL1B,1.9894876025017294,-0.7902021727497465,2.459864276006608,1.5767486222814284,2.6779957255488243,2.269171223242027,0.966649101089185,1.5585418560913056,-0.7116942414419425,2.8453922168415766
IL1RN,2.6113614406020558,1.0120526505349337,2.820440230345828,2.2491524633972926,2.9789751316641224,2.6667970420838616,1.9865384607601149,2.962319831120025,1.4193100728912202,3.1539427117832646
IL32,1.7546608426612629,-0.513934450582072,1.147263933952225,0.8693323386408002,1.4447677998939519,1.0519329909247117,1.1747493323667175,4.5594609807095345,0.843435674951767,1.1964985469978562
IL6,1.6362354878151124,-1.4130225819627664,2.1944414392282874,2.642922765895515,1.008576612777238,2.915648243037629,3.0478475761467743,0.6116633979305199,-0.8375825395078605,1.6625484793246441
IL6R,-0.7265995675145489,-2.09152216215246,0.36654633110793644,0.0370056103504993,0.075592152778647,-0.22553036409863186,0.22000469473629997,-0.4354644922849816,-2.4157304013526533,0.4742477914960343
IL7,-0.6564809855750577,-0.10551677680849275,-0.01620200895433584,-0.0944583252753638,-0.481935261730391,-0.17978213799863896,-0.718977826052277,-2.0844116638222494,-0.5684627571884292,0.20533175494439643
ITGB2,0.07381268750732199,-0.28562334670049105,0.5369382640486958,0.0322928823742699,0.8184474572916759,-0.5807043271057624,0.3020443503652967,1.3695635014634058,0.24067333033621924,0.7026171963638991
STAT6,-0.5683689939228791,-1.450706070483544,-0.20818469160556066,-0.6553856300683839,-0.09037151622270978,-0.6583267393545102,-0.4502249910740579,-0.07080604182293225,-0.9229866837799058,-0.036451312199136
TGFB1,1.584154522846035,-1.7942263526875242,0.9737590544648975,0.966655255376362,1.1390663915576362,0.22111182811326496,1.2545039175571655,3.2026956561914433,-2.0343723396068,0.8201461149033408
TGFB2,-2.270977623397967,-3.086902855243588,-0.7052802087622868,-1.0634842507279039,-1.4178989008230483,-1.1457469431838456,-0.9502451926939955,-2.861006625381146,-3.214258771169621,-0.5004792116264613
TGFBI,0.15670572619991374,0.8429232357637161,0.9369122144629192,1.028247498132227,0.38460294335832773,0.35870642673643643,1.3400134186858548,-0.39170608493918707,0.5055615857884627,0.6393165596059269
TGFBR1,-0.6363047361919177,0.6516461409037464,-0.10598854313347698,0.19985694763519407,-0.8411385343994054,0.023960221553492072,-0.2916695335272214,-1.7404013922603656,0.5513750771555894,-0.06004075006600981
TGFBR2,-0.7262681909798506,-2.479072635483215,-0.06729809390914736,-0.4592110286045051,-0.5269125044846263,-0.29038549999690233,-0.3791238238312776,-1.493421923612879,-0.5903241081244215,0.14317150698281841
TNF,2.84873504708966,1.2905946384811302,2.906862631779002,2.1938053396878807,3.1748098386353183,2.7609115251236696,1.8682479857594985,3.300219093987844,1.6951527880498092,3.1670152788147994
TNFAIP1,1.0448665241467396,-2.2862645242015085,-0.12833376736622015,-0.17813026131312912,0.21222475373397504,-0.3511673231161791,0.017671250931757917,2.523976756671315,-2.5122692378046403,-0.19758223653168266
TNFAIP2,0.8928780549746688,-0.7848492553250422,2.034539380867783,1.0700802782000214,2.239390797027787,0.7275023036917622,1.4013052006550015,1.3655856126212378,0.03834362626279705,2.266056772271911
TNFAIP3,2.149965019884291,-0.5523188736244626,1.6338687655820576,1.8219882849370854,1.6060625413490808,2.2900004344623097,1.3197948883371082,2.2558754744800344,-0.5578419148678396,1.6949528826932687
TNFRSF10B,0.2909852407621991,-2.2061574126939103,0.1684342889581536,-0.11992044538802202,0.426707588916522,0.5621596005841185,-0.35916552912054905,-3.50903711428073,-2.5239693128659906,0.5138872348767135
TNFRSF10C,-0.23178335084235893,-2.0829728596734185,0.31441572727447675,-0.44243682624506186,0.7995492103051434,-0.39627824116692545,-0.36075870845031266,0.19338513173217395,-2.2162905749297854,0.8361824611160098
TNFRSF10D,1.5242951667953721,-0.30521605427551196,0.8687813276816659,0.6360794229463795,1.304929923821046,1.7199853464489252,0.1409248497890383,0.020748052729470348,-0.6991525039705162,1.3558466103808835
TNFSF10,1.7741744937688029,1.5258783922750394,1.7770674100727302,2.387674566972466,1.1439264876496011,2.8146782066306657,1.2828778033216552,-0.4198805714492222,1.756206699845352,2.0420329001751503
TNFSF14,0.8366747473103938,-0.7075675182960413,1.0680001317392023,1.3288714494812763,0.6837707370618412,1.3860370098267392,1.2204501176039038,0.3107599265636704,-1.0382303234858723,1.0254685364520393
TNS4,-0.5109383764155933,-2.5450611812103605,-0.9570515574887817,-1.5801565918165041,-0.6407586793850177,-1.1336855216394357,-1.473132327359273,1.1780374813326404,-2.1282398555669997,-0.7493321734245689
SERPINB1,0.7683874777783621,0.04151894015235243,0.7745145355196552,0.5101468218264763,1.0196939463016,0.8958195245153572,0.3429630658016973,0.8443555866427211,0.10368138222982055,1.2090633606450498
MSN,-0.1652234264344907,-0.18393467896647098,0.5694286712081708,0.34836787301798666,0.459728102672197,0.5076822513746652,0.35429492551161174,-1.5026812567899732,0.05541626917345609,0.7885227276456912
TRIM27,-0.15110713067023626,-0.39245568927386215,-0.607891786955411,-0.4518120344285509,-0.5359240998908298,0.7637591583846416,-0.98466795442215,-1.402263895805112,0.6842917491316176,-0.4299606786781322
BST1,0.7728479539541502,-2.7667858515912083,0.44325895651432734,0.15861102701552826,0.7392078482422618,0.48025254458211813,-0.10144611979242966,1.5292709704499745,-3.139218621722502,0.8545951509243391
ENOSF1,-0.4039092733262732,-2.3725075324481715,-1.127193131440356,-0.791778329585776,-1.1922760701568167,0.2849369487492506,-1.8510057823336854,-1.969402409879541,-2.838157736786887,-0.8062140740596524
ARHGEF26,-0.34119020912077547,-1.4165788727035258,-0.37457569151907033,-0.555221412930196,-0.3789620524721705,-0.2772622026619327,-0.8856298290857529,0.09665053329983822,-1.8685736790195235,-0.12469209475171251
CDH3,-1.4458312313147401,-1.8670987870282283,-0.5199347557069003,-0.7534228384246388,-0.7834234477028029,-0.4656669427612403,-0.7150752091542488,-4.428104890975238,-0.7930671590135863,-0.42570971178567335
CD44,0.8020586061134893,0.20330231805319243,0.8317111788469638,1.3933397175590443,0.3092744614833618,2.2940602742862066,0.4719429354224356,-0.4132766696779424,0.17678575232181334,1.0726951483741665
ITGA3,-1.5850798802913697,-2.5308479077707813,-0.684724344196543,-1.5231708263361223,-0.4332427872645242,-1.8615901510229675,-1.3533051841383714,-1.1827182537160414,-2.67085928532789,-0.37306919659289994
ITGAL,0.40442439497253485,-2.075898814820478,0.7134365895319871,0.20420897219986822,0.7345972372168503,0.08322695401820479,0.6108346798675796,1.139171547211618,-0.9901536004366663,0.8218794965204991
RHOG,0.40847651668390866,-0.5636084108911875,0.5693423192264925,0.23428969799954083,0.833939863061557,-0.027540040625563207,0.4235733561948999,1.3886943038627848,-0.5028170785263045,0.7536806637415183
DNM1L,-0.22956569811609057,-0.5434027778226747,-0.32475025900115473,0.4137528957609536,-0.9659434032640484,0.9350444038708926,-0.7027959176031672,-1.7629547868303397,-0.7221569495781925,-0.08989043777129882
RIPK1,0.8986296026616484,0.10836487601474008,0.4499384557850621,0.6353646941067107,0.5383243519209496,1.096118589703094,0.199546445470935,1.2251054062507163,0.29327013829013565,0.6068804802447247
IKBKG,-0.38131339692584787,-3.361425093513764,0.19731486259315337,-0.28145464187661046,-0.024744898565368115,0.36581071943011356,0.3004146761644306,inf,-0.6550995540725911,0.2175036712261516
PNRC1,0.6461771443804263,-0.031897634500316255,0.7162939047789948,1.1673909946274024,0.1883957327859773,1.6733792464378006,0.6617506587192209,-0.24583614676229876,0.18046059011742677,0.801813243318988
HLA-DQA2,0.7937598214743767,-3.3536727059957534,0.7410780171082493,0.8932846181305436,0.17200336081638093,1.2065609356000606,0.9958894057893964,-1.7949286144279133,-2.694300369372632,0.5457573331428714
HHLA2,-1.6269930558820414,-2.8136158564571048,-1.5044409962794805,-2.7001178013849145,-1.2644884017837448,-1.7997833696718857,-3.118240950313044,-0.9085328853196767,-2.569016459272748,-0.9080256737610094
HLA-A,1.0351854895771668,0.33669976678335495,1.0799433795082687,0.6857164118667574,1.366336490701808,1.2165194400694839,0.6318757769190804,0.9405980246377496,0.5559169313514619,1.4233446523749949
HLA-B,1.3449991563493553,-1.247750128923014,0.9715184845956142,0.7408871571221854,1.240759411415899,1.504436014422075,0.7185787674815566,1.2125220707014408,-0.6247876489662435,1.3429100513738519
HLA-DOB,3.445536151216194,-3.0831599478437868,2.287823033780921,2.64298677049842,1.8042496014731912,3.0948249964473447,1.9682886796957295,4.2982395110239775,-3.7213202083141215,2.4778096854764033
HLA-DRB1,-0.306523502771191,0.9611497070955158,0.7469840209743195,0.33770711397704223,0.7687423931219193,-0.2057962926718441,0.6038879020311458,-0.5523899884822694,1.050235225520512,0.90574960388406
HLA-E,0.9037661339021059,-0.10785743406771617,1.1017637934787203,0.5757297639790181,1.5284168202004424,0.26704891672516745,0.7933355534039754,2.276388352158305,0.10789053741177242,1.4421209295963353
HLA-F,1.0623324910803118,-0.15969375539586897,1.3630551115207705,1.1648527155844874,1.239865748119066,1.6288966580027655,0.8505717357438927,0.7833042717051196,-0.020260200148604295,1.5935834601890235
HLA-F-AS1,,,,,,,,,,
HLA-G,2.9099754163768514,-2.8480072899069646,1.136119601285842,1.3027054139735188,1.323430399286858,3.4700188239742547,1.1268706516628197,2.540925724186407,-3.1830079506538476,1.4252148551818453
HLA-H,,,,,,,,,,
HLA-J,,,,,,,,,,
HLA-L,,,,,,,,,,
IFI30,0.5075156078322216,1.716358622378452,1.7415693450762844,1.5621644100178231,1.5426271011083654,0.4965193570924097,1.987080985959765,0.5891447993301989,2.2433846882386654,1.6455090817784572
FGFR1,-2.212108612505929,-5.341267372803989,-0.4906550873916652,-1.8504935963634304,-1.1332625502961804,-1.4579901569063138,-1.3709899147498834,inf,-3.8257110718341023,0.03059107535208455
FGFR2,-0.1489163045599577,-1.831564701299786,-0.7995615587809713,-0.4504113854065829,-0.7130542567383387,0.7257131536543955,-1.4583680144654392,-0.004120150006252349,-1.0670131108834031,-0.5077129602589384
FOS,-0.938127486656209,-3.332911871437454,0.06263887107769707,-0.44909280192563544,0.22253392898023375,-1.214895833190434,-0.10990192954725769,-0.23982495602508952,-3.1273799955141515,0.32757730129842594
ICAM1,1.3871990183079292,-0.5360154682868661,2.233680231196631,1.378215245513464,2.4148755597006017,0.6572197425975714,1.6787497796795623,2.5393049155915506,-0.46293130443221625,2.3941603288896536
JUN,-1.713736226999241,-3.3389246291913603,-0.13778357097598012,-0.7124632935918307,-0.3177845376625436,-2.1020978710603533,-0.08404169218686047,-0.84309837028547,-2.8247541175572057,-0.08120212568959201
JUNB,0.31449624961495903,-2.149437073942198,0.5617832506916379,0.1809782174028308,0.8353808240655699,-0.809955159782139,0.513012433628677,2.084671101588548,-2.184807069849886,0.7470662701337013
JUND,0.6975477410157163,-1.6534406364056413,0.24598614850990558,0.31886169048345697,0.23156939840393714,0.11398256305886995,0.4837418201603671,1.9818465555874238,-1.9485675458109506,0.15858232675311343
MAP3K8,0.00560416596545069,-2.069473233877371,-0.027008578840762028,-0.021098993582103084,-0.23564254978435464,0.5385271817934811,-0.054307437688555824,0.3966712960911334,-2.0069128247002705,0.021091786961391357
CCL2,2.478254966800874,4.192654725887177,2.6414141937850455,5.022667646014913,1.4428612822711546,5.814901038849665,4.5837782617508775,-0.6209492865160519,5.419388862781609,1.7460205149918493
CCL20,1.6482270958570089,0.1728646052372501,0.8458522629973227,2.2796000373954204,0.31012792967369873,5.248216666719936,0.9630176784586508,0.5658051780082086,1.069416362059917,0.81098685688985
CX3CL1,0.6683503345292194,-0.5390529533942401,0.26065536079016255,-0.01163339153876242,0.42066690730550876,0.6485273610719215,-0.08330099274302234,-2.6981681017482186,-0.6403469939773428,0.5451220008917214
CXCL1,0.8367141779256586,-1.513400567475456,0.1952525072845103,0.38394894347484493,0.3582817042311992,0.8116874046923338,0.182872362300158,1.3872749983755104,-1.361802654655827,0.25429504626884625
CXCL10,5.3624349139993965,3.750246496124537,4.7994859183358995,6.047923747808674,3.6215892037503803,7.458366986163851,5.267326542679935,-4.458544009606521,9.420961242261765,4.39404932049085
CXCL11,9.61948906569197,3.8286298274117434,5.543053255853292,6.78685338387332,6.07909046982243,9.339216053699404,5.385540330609746,inf,11.573220321893666,5.4984553063954404
CXCL2,0.6726276700378775,-2.3035949044467317,0.8343747910144379,1.603768744275065,-0.021222413320458502,1.7664027202528234,1.3292161520961563,0.03389393918141342,-2.2132414350992753,0.44258409014658784
CXCL3,-1.1143615747884932,1.1460094500698361,0.6207032783353443,1.0096921334117248,-0.1956019615272437,-0.19313001210834904,1.3862889976425476,-1.7617652502015282,2.3269991364532094,0.012583037535472805
CXCL5,-2.0419626686016055,4.22974066798881,-0.3211956947259491,0.44367098522414794,-1.7200415912229108,1.0030597986256247,0.1381513567456224,-2.3277804524564205,4.67501441238793,-0.6854918276775572
CXCL6,-0.4752776820897389,0.36936663988562685,0.06369886791307422,0.950050910832167,-0.9984365470425383,1.1315768910658563,0.7383221410100941,-0.7909628293396235,-0.14427614657788376,-0.48493219656851805
SERPINF1,-0.5794792628959391,0.9940344885679532,-0.5241068963725131,-0.30281217717343323,-0.5359062869023599,0.27177039837914263,-0.9201675677866459,-3.9433391312449477,0.7940920079407148,-0.2929653277603282
COL1A1,-0.02492978156926234,-3.4187337976586925,-0.15148848782053234,-0.38964255319820573,-0.07682213897518099,-0.8045878765714634,-0.22454932574754827,2.8969199355402138,-3.912300486738199,-0.16839363340928717
ACE,0.3578483883542967,-3.0135877038071768,-0.2358409098113169,-0.23373505140319045,-0.09719586725291678,-0.732752454226894,-0.022252102620131088,1.805173039767896,-3.543429432927534,-0.31421579864030885
AGT,inf,-1.3786433111311887,-0.10637897235382524,-2.4954623855254456,-0.4047934881048118,inf,-1.9683672425569774,inf,-1.1655736379395472,0.37702940580758965
REN,1.120527100964912,-1.724094199833165,-0.9248150593574124,-0.9526903880402282,-0.30964623244578204,-1.3329150515234844,-0.7588003849567498,3.849419876921442,-2.375763558097669,-0.9890084605270439
IGF1R,-0.9676720664440551,-3.018239949978842,-0.8559319587577957,-1.3737331093555103,-0.8934535809235595,-0.6026089121369184,-1.3026328612394624,-0.628746925250793,-2.829611331953406,-0.6313987545810414
ATP6AP2,-0.0917319284648899,-1.7235404225680062,-0.12945818035453782,0.20393212155049048,-0.5040178896411288,0.9484036272466279,-0.6656882662008806,-0.7980426611592455,-1.3209065559119508,0.2296374375023229
IGF1,0.666158233495927,2.5767969922395517,-0.45477416030974877,0.5275540796336147,-0.18294624764339504,1.4428185049521611,-1.3749997648317351,-1.527226761530526,2.067412790617275,-0.05397560067533162
VDR,,,,,,,,,,
IFNGR1,-0.042004009984713944,0.6326286681816105,-0.004233370274064043,0.5262400235092463,-0.45186221500571283,0.9533105632984261,-0.11132495746879695,-0.6832814116449084,0.4590218604512956,0.12595100275745835
IFNGR2,1.4838373097888204,1.3985980162854335,0.7110218528304705,1.2982618219305502,0.7764519763175506,2.0880292865108836,0.6809572463173296,1.5186093831096616,1.1418064948141462,0.7484088373600293
ACE2,1.943989948879353,0.7705341901468581,-0.17156824863369624,1.821836645823323,-0.1775863183224832,2.3351228087161164,-0.5620449233463024,-1.1730323689838893,0.8110979012355277,0.08202978196528048
ADAM17,-0.5039306316808032,-2.017592875424862,0.4629796471872717,0.2645515454446691,-0.2501329898685216,-0.2382784559168904,0.46739869443117094,-0.45967386561475526,-2.267731654467345,0.5225935270431922
ADAMTSL5,-1.6304644758898987,inf,-0.23187168261357502,0.5252698902854713,-1.9473144006622758,0.9368470895568071,0.43824052370070676,-1.8817183653007128,inf,-0.8028916431221349
AGTR1,0,0,-5.4164232965198575,inf,2.042165362999539,0,inf,0,0,1.8516790390749105
AGTR2,0,0,inf,inf,inf,0,inf,0,0,inf
CAV1,-0.6845665784103377,-2.2165624540989857,-0.6439348504310838,-0.7123645485093982,-0.9245113839829976,-0.8000942727679377,-1.544188653097953,-0.02715745825989903,-2.8790534790867626,-0.14431247692074775
CAV2,-1.0744773547878448,1.1196505578025588,-0.4304882110589125,-0.11695727602714431,-1.1715766674224515,-0.03038325762135702,-0.8299964781259465,-0.7700836557211057,1.1024357763520884,-0.18595489107043164
CD14,-0.7381909181665104,-0.8075185547796395,0.5982151685521655,-0.07924327175517233,0.7089937117249326,-0.9742033769179861,0.2511070464928529,-0.2128539509726776,-1.0513585425897165,0.7253448565794346
CD209,0.91753482692319,0.19945877625404326,0.27733535404994436,0.17617702916245248,0.6477045876237664,0.1893445359791025,0.09016540583835395,2.941581923985851,-0.164614687325586,0.3657334568092472
CLEC4E,0.9519686407943941,-2.93897871951796,1.9220848075191534,2.112102557779731,1.00528628151699,3.009135948015186,1.4370381766138312,-0.766552033018444,-2.3417929819280348,2.075892028248257
EGFR,-0.7279495686169679,-2.561904004490097,-1.3489830456386003,-1.2654234335841332,-1.2732144122263283,-0.3279935549891104,-1.8269345820991523,-0.8141006396362727,-2.80992287511187,-1.0585448946562366
HNRNPC,0.16286135635591112,-0.2955857808082879,0.4413270113415423,0.8901701825449841,-0.21644640740884252,1.3772244641444116,0.2101357229330696,-0.7749177699522574,-0.3608513624674264,0.5609437532993968
IRAK2,2.33849099822582,0.6949321242958729,2.108840204043374,2.400970667620963,1.9176481598092796,2.8367118556701207,2.3882035228345524,2.389841214732264,1.1900643333738763,1.8916063667053395
MAPK11,0.7484504116656652,1.8630842599119146,-0.15565132577704457,-0.38402325361678213,0.4516288615173498,-0.7056776447885403,-0.19283641108369762,2.7527277126989795,1.914868462086947,-0.01634107987065264
MRC1,-0.443457722032092,3.664150321277002,0.20826363419448715,0.2544430957250819,-0.03957426088401726,-0.9122088818317226,0.9767294089682941,0.6001356556798029,5.551638864584342,-0.40841203770003814
MYD88,1.3814124458047374,1.7317461272366501,0.6288476296580418,1.065573055140186,0.8324075603194186,1.441291744044007,0.5708708102153266,1.4251848851814284,1.3870953287898793,0.7275882975423308
SMAD3,1.2197078872536986,-0.8948609698745743,-0.3366221016981846,-0.2685091569369603,0.3715925700181942,-0.2080055829503556,-0.2954288869183909,2.8877609696587423,-1.2498606028563397,-0.3428062515321616
SMAD4,-0.736427861541267,-0.9127551454408545,-0.632205383931943,-0.19536635047604298,-1.1665653898529573,-0.12879202401742543,-0.9171485181739285,-2.0126474604335365,-1.220656302205342,-0.5185411690156484
TIMP2,1.354227696549092,-1.2104250226459605,0.799712782928956,0.7681394486411404,0.9895800576512206,0.3225978970087009,1.1339850643102756,2.579236956583684,0.37794848906680445,0.6003150078192743
TIMP3,-0.4161554637129341,-1.9495078350724044,-0.5533391067973876,-0.6469990964265139,-0.4648684150422229,-0.3150221427040137,-0.6854131307026349,-2.5940415659615237,-2.203986220708479,-0.4785672524576009
TIMP4,-1.6411975998267325,-2.7769353207733936,-1.6453066978509343,-2.0216464298717947,-1.4213285869959806,-1.6053243966789226,-2.3342511801238364,inf,-3.3161183019581637,-1.2325731527457042
TLR1,0.8886026985140983,-0.5413321625962397,0.721775684448575,1.2847641460284833,0.29201656089327643,1.898197318124223,0.4617825131261094,-0.18285691084080788,-0.9268222437262502,0.9713975493343102
TLR10,0.3738819615386344,1.172026909438613,0.1725465981325686,0.3759264210025583,0.215532714485039,0.6659443782443262,-0.15860570713300273,0.1320429884845871,0.6319232578848288,0.4824624167518302
TLR2,1.4681867869673721,-0.8251829065006197,1.2842426100284778,1.9076711859784157,0.7941406876510665,2.144309578606058,1.5563898503092792,0.900749379015628,-0.9066022500822832,1.1056640089842313
TLR3,0.4145830408887574,-0.669077793108567,0.2241860513593906,1.5691518650513978,-0.7180572976524614,2.0252355225339183,-0.3268752760237606,-0.34136007978516747,-0.6991216337326873,0.5617512521257038
TLR4,1.3570618372327974,1.1428623339688058,1.1470552650583854,1.5886891561502594,0.8992514355520574,2.9576576535784773,0.6164290624819679,-0.5217725172214717,1.1895855977086656,1.484228600278529
TLR5,-0.1074456283594694,0.2679287707722326,0.06766281134326323,-0.01087040101728688,-0.09190961492350233,1.197844840074047,-0.8815537779125509,-0.07340858038364723,-0.28045061045653236,0.5980389532393013
TLR6,0.9174810998754351,2.3879077881131514,0.26818754694064023,1.1423517721482623,0.030152445703061893,2.6384568628457234,0.12771482378763163,-2.0615528955041875,1.9463466904111166,0.37999869268122133
TLR7,3.9047701504798433,2.253792528195951,0.8314495358514857,3.039535708628428,1.0578564925094514,4.711802530409782,0.5895146092998483,-0.4728168725159898,1.7056071109173578,1.0247415293429305
TLR8,0.8672218134434708,3.377479492613687,1.137735606980306,1.6368826165166415,0.6140747967634262,2.303999861437883,0.9080045409189016,-1.7846139382739665,3.103118696989297,1.2928978590767304
TLR8-AS1,,,,,,,,,,
TLR9,8.973198846154975,1.5968904544634632,0.4579521596192201,1.1168235120080967,0.2300249087308135,8.635329207398591,1.0197690904328571,0,0.9188185493508255,0.011791379022359685
TMPRSS2,0.06684907911172482,-0.027646404895721455,-0.15630855186219877,0.3356900326303728,-0.33169206544568536,1.0960796337410923,0.31734648030896245,0.7235520311631696,-0.3008511208423101,-0.5237659505542278
TMPRSS7,-1.8267494529227026,-2.474106128965372,-1.7702422876502415,-2.8974360276006124,-1.444694518974541,-1.2451374123246914,-3.166199457347241,inf,-3.0370631290882817,-1.2627554661501317
MAPK1,0.11481332508154826,0.8130493036396941,-0.13098592527717282,-0.10577196432099352,0.06751987542112495,0.18444117044972663,-0.5297790713964261,0.4664351641529902,0.7014688490388129,0.13854709131287127
S100A6,-0.15870657425892337,-0.04606258028724705,-0.5070503227515806,-0.6460053024566008,-0.22242846359895588,-0.04715900169929428,-0.8777431921121642,-0.06104524686590914,-0.20868748501480744,-0.22048600513247796
APP,-0.7136085309732959,-2.264281182563241,-0.8859267034064437,-1.1342764142602397,-0.7855402960714769,-0.5267185407852603,-1.3782419755105282,-0.5668215481836166,-2.575465086967473,-0.5633972492926831
