,"fold-change edad [0,12] - SC2","fold-change edad [13,19] - SC2","fold-change edad [20,99] - SC2",fold-change mujeres - SC2,fold-change hombres - SC2,"fold-change mujeres en edad [0,12] - SC2","fold-change mujeres en edad [13,19] - SC2","fold-change mujeres en edad [20,99] - SC2","fold-change hombres en edad [0,12] - SC2","fold-change hombres en edad [13,19] - SC2","fold-change hombres en edad [20,99] - SC2"
GBP1,0.2569835029190385,2.3749672305238763,2.0954684389275022,2.137018687629124,0.9356327177456977,2.954362080634019,2.504692582570083,1.3878273253483,-2.49876970344429,2.647168562233011,2.7852859581024947
GBP2,-1.197006834526978,0.24639729369948518,0.3457636129843142,-0.3352534839182292,0.06079050919180455,0.3655536401935416,-0.29009676090550895,-0.6477519747144401,-2.6785401298050138,1.4782116505793017,1.257892956958061
GBP6,-0.6814542908928206,2.08783137016766,0.5796733795532814,0.7709440296354603,0.22075645968583552,0.20904255171739772,3.4075123671423144,0.4064379641997737,-1.544826388407995,1.029158973528768,0.8105671090470304
IFI35,1.8165951214614402,2.8040770376134705,2.076476130366397,2.485363717567865,1.821634241985544,2.5754982000986097,4.472741359939582,1.9688879376138642,0.8214397018578873,1.9627389918715974,2.203498297099705
IFI44,-0.24663328839579501,3.153297054544548,3.2298480197827186,3.0134328095537244,1.044593369542432,3.218046056654596,3.321609933953092,2.8326515594552863,-2.3031701719715607,3.1319594782742817,3.6388538119032905
IFI44L,-0.4147206942781779,3.991630185087724,3.885042051736405,3.406158316387011,0.8897342999091503,2.7252085654835696,4.199596635998357,3.702919296003911,-2.719475070133828,3.954512990321762,4.078800567734461
IFI6,2.3386157561819436,4.641353815179999,3.838262241374928,3.909987031690762,2.972318897231167,3.716154224521292,4.596264150483113,3.9076152113699556,1.0111647607865246,5.0088252643392,3.7438053411165106
IFIH1,0.16123211649160843,3.617778331320294,2.292430632950401,2.8147159900382004,0.5404364007581137,3.4539270050249318,4.239081082550787,1.8393704431342133,-2.6898894194382077,3.1891381788317785,2.7810339213860016
IFIT1,1.81621501671169,4.950624234002014,3.6568542689603296,4.0357049292040115,2.32559226931277,4.919662638046522,6.251136558327546,3.3694857122786304,-0.946578482918705,4.173419167906869,3.9809465076184156
IFIT2,2.6109797028758046,5.449536257794239,3.6227519038358786,4.1693486211214426,2.78187086712147,5.442246728889941,5.318921286971655,2.7689280442496376,-0.6585762910167009,6.052980798330328,4.388064891607024
IFIT3,1.7356990879671252,4.718933858097123,3.4306085963169144,3.5529772676203777,2.355690970148315,4.0731179516434235,4.78292515399986,2.7741319935466926,-0.8895082695783388,4.92096592665405,4.1475614495997775
IFIT5,-0.3293176187610035,2.404680891882962,2.1481800518493657,2.155278689307838,0.540685045433102,2.354279136809658,3.9605672693540406,1.7175505301106673,-2.091538103732962,1.4829029563107239,2.612487423758242
IFITM1,1.65704486761368,3.36424889741436,2.1009449662847612,1.8372433881746257,2.183676837322516,2.7481441875936374,3.129285134867115,1.5211280915119956,0.501170421482143,3.9529694790014576,2.844402783648261
IFITM10,-2.355153304578578,-1.268173331522239,-0.40469200150847745,-0.2532850322525309,-1.8497085033616543,1.5735788578721823,-2.853742865117356,-0.5400122216068756,-4.3962542975369985,0.039713237418958935,-0.24431793584210648
IFITM2,-1.7207966458624426,2.2951764558048726,-0.16015893007525253,-0.2937048645107172,-0.6441693805258607,0.7881308971144859,-0.7660530817931805,-0.916835881486513,-4.4689682623525,3.314017138600861,0.5341686993389548
IFITM3,1.7942749336896036,3.414272126185222,2.4515214362475835,2.1167679897646807,2.429225488037573,2.871833151274859,4.043056033930565,1.8624119270161104,0.5791174208485125,2.999687536667032,3.1537100939819176
IFITM5,-1.9089648254099338,3.1888147853881077,-0.2756672996657797,-1.6314490490951263,0.3385045581767635,-5.042352015572478,inf,-1.2605062241465188,inf,inf,0.6722181146146433
IFNA1,inf,inf,1.0347851493809648,3.8217716682912974,0.70466831847737,inf,inf,2.152786049667461,0,inf,-1.2020480896236931
IFNA2,inf,0,3.085571490299457,3.49847092505341,1.934159133989596,inf,0,3.612614689746238,inf,0,2.550545725453099
IFNAR1,-1.553999515839743,0.829830342856699,-0.07633005439904805,0.12106996424891786,-1.0872887815528933,0.5070290432974217,1.668068558028295,-0.2722157515428805,-3.325389992774145,0.35201558536246574,0.16262677023431624
IFNAR2,-2.2612691926359116,0.1783507120379496,-0.0081271875165991,-0.5709877503876017,-0.9361388833131009,-1.0340445686979405,1.137410406875578,-0.39128990518570184,-3.2042939261998256,-0.04523539264377115,0.4444742021002527
IFNB1,inf,3.0520264448677152,2.055907227299839,5.007636754333327,0.6738357991414609,inf,inf,3.204165101827912,inf,0.7114434248936629,0.5798929447963324
IFNL1,2.4360776185991586,inf,1.8510665849849823,2.4591028641365678,0.4985886848432914,2.8612141888466507,inf,2.3377173572040006,inf,0,0.9257681313095594
IFNL2,inf,inf,4.955369248495705,5.114454817530076,5.457206106280586,inf,inf,4.585184359305014,0,0,6.081549824975707
IRAK1,0.7328559230050111,1.3004270555910744,-0.18575482300565396,0.3390033301542934,0.2542848181168477,0.7589638001754074,1.8213214126972197,-0.1885584797116703,1.1301596983189617,0.9680869949948303,-0.19575482276629988
IRF1,0.4350232106017381,0.8149357753609486,0.35751435145811783,-0.018739823291317882,0.709225768121191,0.9015758626746859,1.0306185670944337,-0.40244005898743224,-0.009037632314343735,0.7429560024251856,1.1979479506455153
IRF2,-0.6901342843396101,0.20475571361904327,0.46056577203536864,0.10977463342699265,0.09774310517919058,0.08271335824745986,-0.3816508349964256,0.22662705386840795,-1.415388855111218,0.8889449401917165,0.7304590910804483
IRF2BP1,0.9741907984604747,0.4672337692855847,0.1425357435324832,0.3244431977440384,0.29323496694353046,1.248240174107148,1.7974538097309805,-0.03835885489825541,0.7692218964584874,0.050626348666422114,0.36931936837620644
IRF2BP2,-0.7387363505549656,-0.4162799294608257,-0.4098222747740838,-0.2986344227310599,-0.6254564228479805,0.052445395902985546,-0.44186143878196266,-0.4814599040415913,-1.5169925585944155,-0.4086671610367379,-0.3245678436362993
IRF2BPL,-0.14795156857297737,-0.5572028500334036,0.06522591673108707,0.0104349517700151,-0.22186085097941988,0.38201867776998905,0.3421575116224167,-0.1028729556459301,-0.7127385698264701,-1.1863954522455438,0.27446947412065315
IRF3,0.9120029046961534,1.4446393054791982,0.32112479895642393,0.7544231724862459,0.18950167707426244,1.6532091478515374,2.633705734328441,0.33597487039442786,0.06280058180083273,0.846963853409453,0.29061034193805535
IRF4,0.36402146222992343,3.6595486509893194,1.0971279306125785,1.1479552995880131,1.4267353177895494,-0.06644720205489114,4.48132941219097,1.2724114349414875,1.1393076131697946,3.0284046741690096,0.8938020549480761
IRF5,0.39534663504050077,0.0781258155119246,0.6545695396259799,0.715487575831131,0.20219682659228275,1.1334078557318663,2.637065038510932,0.44612657960982627,-0.5431563342673202,-0.6747401413750238,0.8850198720945069
IRF6,-0.11033628610602385,-0.3792119426662828,0.10812759468056178,0.10371397206063111,-0.1051743135100771,0.49056059583828643,-0.7447374872315661,0.09043045325524579,-0.7637787510967484,0.06672990874852405,0.11633953260561601
IRF7,1.9990636360869558,2.7199392505786433,1.7679698738497474,1.6388295127366577,1.926301136386608,2.6262540996526025,4.268235112756627,1.045458917966614,1.25698393590139,2.0330834487790788,2.4128284065865544
IRF8,1.6879672197323237,2.406990661522922,0.7838567550058376,1.5608059093266407,1.5139032073615746,1.716206611392818,3.763612289691961,1.0312245445356654,1.9076329160785763,2.0264317768724545,0.46175060384202343
IRF9,0.12335977015473447,1.3300971723069785,1.0670006061990391,0.8191574465899982,0.8226331671303408,0.7306693422741154,1.7205501496966515,0.7675553614299389,-0.5187035508755083,1.1394119681886334,1.4381097436872852
ISG15,4.8961469890680975,6.8168936780884035,4.26721363611926,5.2909793753926735,4.194637426176298,6.002098508487784,7.8413335170398595,4.260897689616541,3.0997260522752756,6.169423352690407,4.284371871408863
KPNA1,-1.3535109103270848,0.8049383473012174,-0.08230043261478723,-0.18245082574708732,-0.504102413925772,-0.3286151260524058,0.061328525560436574,-0.18903358976697054,-2.263046452657658,1.1836732053779626,0.04653173314552634
KPNB1,-0.41882903295791585,1.4723468974893377,0.41313574981935736,0.4589672426047231,0.20937429873985874,0.40453127421538865,1.6134988776373973,0.19292780578809912,-1.3044644362273505,1.465123566669249,0.6728769846895382
MAVS,-0.11440989558484452,-0.5883249977058514,-0.1775831579074573,-0.2928705531427759,-0.27528293043102287,0.20424147487511154,-0.6646485838539028,-0.33180599162639957,-0.4713282651140926,-0.5032435811761098,0.018365985005278213
MX1,1.4609735808452697,2.531266231186581,2.190387543562037,2.382734080835249,1.6323019889947559,3.362964512877827,3.4762322065964875,1.8217161975463014,-0.4826524496877328,2.0527944852931364,2.6061304617294687
MX2,0.08632392004353126,2.7530109410022585,1.2327406313465241,1.111365197418142,0.9299080894687098,1.8539754388761742,4.341286275856834,0.4355320447428872,-2.001058000955729,2.0213645079675935,2.022225769445852
NFKB1,-1.7939264644653021,0.1030091998913277,-0.23991830377765846,-0.15075261328980424,-1.1552025086984818,0.27244560068538975,-0.3455436840873074,-0.3390140729760894,-3.1302721884469418,0.629479161313866,-0.1272974601296792
NFKB2,-0.056055402763722235,1.4666487710511982,-0.19414863114524483,-0.21501086077678436,-0.016371157386381337,0.7332644299816397,2.5268601334956378,-0.8052635578590355,-0.9438872461550694,0.9528986893970529,0.4025400697889002
NOD2,-0.5517173574175464,2.8376145281074967,0.4402062336502336,-0.004183034932565568,0.4845815562844213,1.32274867935127,2.313048449417641,-0.7603335628900422,-2.6449340968688158,3.289290667689249,1.3973202149097448
RIPK2,-1.2017983301643573,1.4617615929103747,0.29870188226754657,0.7753312953341635,-0.7809345794973898,1.5428135183296317,2.406763131554459,0.11275933978061325,-3.096639610319234,1.0940552858504176,0.492671205721288
NOS1,1.0971170222895443,0.32808137099132767,0.20029958253883912,0.27862234538827696,0.039178070611576944,1.200233283373919,1.5620379088796223,0.09826479167533304,1.7747540838910894,-0.005929252122643323,0.32000118132784866
NOS2,1.420931362507599,0.6203250203267124,0.5259513752816604,1.0654098070107878,0.26685985687918684,1.708422870376232,0.6785200162911983,0.8928313819250608,1.2161230279385196,0.6240091946238995,0.10420679959905021
NOS3,-3.0574594893854727,3.3371747103472993,0.09189984319485908,-0.11962497703546421,-0.6008090384646767,0.2167931464854458,5.5510411166292615,-0.3648272981599258,-5.088419592805246,2.8115063789271173,0.5731992696686349
OAS1,2.141213504007375,3.546545859357332,2.2822502728414027,2.9457668505138583,1.762446639922777,3.8562058670742414,3.603697887513755,2.44264005810517,0.4286231156867799,3.8179139833165574,2.1790452088789705
OASL,2.3862903587290316,5.969801761770113,3.0354278257427416,3.57656701741081,2.6152825277239162,4.321221581602858,6.7323484393687325,2.572081174187041,0.04217564374727842,5.472347555576465,3.487073223261844
PIAS1,-1.9920383074082848,-0.1644269155142502,0.06926327026998133,0.17795399747217447,-1.354933467240466,0.7618475418474006,-0.7698163185227617,-0.02881199989952597,-3.822698042917119,-0.006621883935263306,0.1844979732663118
S100A10,-0.9145270995117476,0.9867461490272825,-0.1420195948111134,-0.008416910166324242,-0.45698650746916797,-0.4904313588396531,2.6384403364271303,-0.08620352639190286,-1.374706699373409,0.18577477116175667,-0.2286770144266306
S100A11,-0.18179273652719746,-0.0602652725489386,0.007313690675476674,-0.0752350059758767,-0.21097217770997628,0.13698957341144677,0.5423684498948734,-0.1012596291849097,-0.5277245485320876,-0.38671296680585887,0.13987797453471665
SOCS3,-0.15706357287791778,-0.3889147831360874,-0.798432108724147,-1.0890982916089524,-0.15187578558165307,-0.008606385479618128,-2.886782701523279,-1.5588934310003533,0.11018968123851682,1.0402459585950516,-0.08472906750450362
STAT1,-0.8375257350979877,1.5876153413824563,1.8184315295899842,1.307027666319499,0.24430234669537856,0.7320448696788369,1.6129996516284812,1.5768093373774612,-2.362282394430157,1.8402529127228338,2.1232653199397675
STAT2,1.1019207931370412,2.9273402712156513,1.2092783148304784,1.7261603924424433,1.1778554804277273,2.6441021528892,3.694328051592345,0.9223417072050146,-0.3591408710285536,2.462301228267641,1.541712185706392
TRAF3,-2.0601568726812345,0.9399250662658432,0.11088710660405024,0.08642657340125595,-0.9843859119527711,-0.2771923832562937,1.4636753477092805,0.10488129422954717,-3.479058529450164,0.697444617554314,0.12718670326282866
TRAF6,-1.0841952570651365,-0.12010362596433083,0.15399207944179358,0.35076289813158734,-0.8075435208373826,0.6881559649924451,0.8209339102617335,0.07837237947623912,-2.644610520539319,-0.7081110666113412,0.2448097732705328
TRIM16,-0.10572231025418691,1.217049193098708,0.32560660302485733,0.42394258900670034,0.1669113264994116,-0.049817194144916185,2.643061711040466,0.43211119527303954,-0.11503933367038588,0.522004114841981,0.17126018012535182
TRIM16L,-1.4692939780990484,0.17695617181539944,0.3966484431582093,-0.06086738711249736,-0.2074624815951995,-2.080300632977467,3.7580629384286532,0.27788514980326345,-1.038141566092764,-2.753995832234105,0.5440612387897926
TRIM17,0.22348850550422963,1.183275540959108,0.032654815558658484,0.4832363061059049,-0.09085948587373872,1.318057066618444,0.5669296126595929,0.13394583106533783,-0.9419695564200017,1.145711929924133,-0.06093455784138791
TRIM2,-1.4495792971452421,-0.7999286302730413,-0.013727648249048466,-0.20202963332079432,-0.8106888761232338,-0.33757938240095975,-0.21845293173360303,-0.1251523912653271,-2.3351373442144774,-1.0698347010513405,0.12101554403966965
TRIM21,1.0935890881926378,1.7871857121455146,1.2900862058369387,1.4649228628895636,1.1729827684539906,2.0792248794406567,1.6963157344184763,1.1641758626622685,0.09317903548570163,2.191937599895117,1.4413867358882135
TRIM22,-0.11168188488264501,2.6961932603349736,1.748697718744009,1.8830197515543399,0.6872050802114902,2.400968921137542,2.8123557635503866,1.3638500313252924,-2.0205032150500477,2.7408421646104326,2.1989774835416833
TRIM23,-1.2501824787978444,-0.23464504268272723,0.507097392951821,0.17986835965803674,-0.4265157842320227,-0.2515055990400538,-0.40935604647151874,0.4257459613265639,-2.021299820513279,-0.09783688056038524,0.602472053874054
TRIM24,-1.3998100875183919,0.31046402362916525,0.11003648010457442,0.06127014615103539,-0.7393284448601157,0.0859110952715137,-0.9586371582278146,0.05792418293887792,-2.644169387902706,0.5617795096611081,0.17066358683669985
TRIM25,0.1839764907400294,2.153349081396878,0.18941539246225228,0.1061136490421305,0.6439568254115849,1.0900010852356214,2.538782988141567,-0.8241243374278041,-1.2219397849991032,1.9636980947248996,1.1632726722733988
TRIM26,1.8274967151362305,1.6953170943766345,0.6761192497530976,1.1369632553847762,0.8555170743957817,2.101996806510011,3.351896892313048,0.527345340287174,1.7357098893290015,0.8158855815306876,0.8526988825747537
TRIM28,0.2186393020554445,-0.08392564355372682,-0.03898833950751882,0.17974541790573764,-0.006637971199436438,0.6812270281238425,0.12064302840889259,-0.10473967792919182,-0.2860064820822205,-0.1595565136718782,0.039206307466605916
TRIM29,-0.05789892995020341,-0.29891758399362406,-0.19169692803509092,-0.21697024479702606,-0.15309529162209765,-0.07746625781418034,-1.1697944841068055,-0.16894014875988642,0.1744908787355487,0.0004113563031409683,-0.2252264634221397
USP18,2.7227426801485612,3.956382846498093,3.002707963395364,3.6970931114467738,2.40460741619668,4.171746994450728,5.251592036982329,3.0600960186886836,0.7606432751082755,3.148886561251487,2.9473443312364425
BCL2L11,-0.8168648823439627,-0.7001930378425566,-0.19758552132732884,-0.22443663177456816,-0.5857542496698683,-0.04239881912117641,-1.5751822809858165,-0.06091952101559007,-1.5252593370621,0.020606923340572233,-0.36400820446554283
BID,-1.6677049880180639,1.6312723428861167,-0.544490538382392,-0.4582968272756668,-0.8614529451020378,-0.8714298587821399,4.350117475141896,-1.0249331657844036,-2.5988136955199574,0.1671705652249889,-0.1922479432695835
CASP1,-1.2178815797843114,3.1287054677001116,1.0787300099103017,0.8462647696770146,-0.06730048760734662,1.3796371921936328,4.247825539367803,0.2864263384548017,-2.7068525382618236,2.564135527610709,1.853109359494012
CASP3,-2.6251253401604884,-0.8290709513775373,0.4723405474585828,0.11037419492701331,-1.9573428343216588,0.08598815869437125,-0.9888713161998783,0.2330732817258043,-3.70226200648154,-0.5361056522747542,0.7754671051441119
CASP4,-0.8852911530504047,1.1906608040081115,0.2694665443279895,0.12395460272008954,-0.09417785255391566,0.473523122809342,1.3211123782087997,-0.2484524665206723,-2.0724422109823974,1.1941464101702666,0.8397666722503904
CASP7,0.29377943335116674,0.3140329155490304,0.26647919792822644,0.509577186699389,0.07883579741101297,0.6618147478222002,1.102206411237339,0.37360155002287265,-0.11893316531495927,-0.08651028592961736,0.12598879608903205
FAS,-1.1398966751125261,1.4959431352558594,0.6961039059628881,1.0111627983976736,-0.6348006566122611,1.4763831719179648,3.2047299876781725,0.41862516529495947,-3.0863810164505714,0.6676183307556703,1.000269507093732
GADD45B,0.1087856390166023,1.0951704166450398,-0.03138195520509808,-0.26033910317245124,0.2672794102398999,0.1336822146935936,0.3317671743141355,-0.43245661870088326,0.21800189937087922,1.5802815216784158,0.36262328927867304
ARL6IP1,-1.4994098592803073,-0.39754812575216714,0.18589904904322188,0.04159614816328885,-0.8810838703297283,0.05360977197985136,-0.6220080758732103,0.03540349616009427,-2.6083031231975227,-0.28133939112111195,0.3599452442536848
CFLAR,-0.18352976374486524,1.0377186838029542,0.10277745832425271,0.3189418193632797,-0.06783025210654725,1.104757648743714,0.9228668412526925,-0.1654967263169,-1.5698062670233404,1.2296838076090664,0.37964930262671254
ACER3,-1.493405406379478,-0.8831125874160893,-0.3018957647645497,0.052750949565066055,-1.442303081315537,0.44714882263354977,-4.251419279484956,-0.22169450480177882,-3.3110669244353303,-0.5278156033639686,-0.407807204741008
CASP10,-0.8903367053035559,1.4848558205973679,0.23966499184231793,0.14597904520372626,-0.19803847485510825,0.7267229947841154,2.242562250039752,-0.14323538406464134,-2.136429849613809,1.1868602737999798,0.6914332986236474
CASP8,0.13416870273381223,0.709423068500713,0.29245363962069537,1.123314125680351,-0.3841670391192546,2.1093530523787543,1.3185528890250722,0.18472870229047836,-2.083266384009134,0.3350588933159905,0.4234674954750132
APLP2,-0.9735655029691542,-0.7393788220715684,-0.2935856151747159,-0.2069089918488843,-0.9057702123485611,0.2284217404510226,-0.2915441739455018,-0.30532701689942915,-2.1315438874032884,-0.960350661895782,-0.278452630279054
CALM1,-1.2309130389710878,-0.367008418930793,0.05161719386466996,-0.06962174864661645,-0.6478738791589636,-0.5437357684845339,0.05298572173469951,0.10733275660680967,-1.9125425978631885,-0.5816754856322016,-0.018061708426421942
CFB,0.7112522843753485,2.487430887977847,1.0075385448456007,1.2579499474391331,0.9378256346850512,1.398917977965039,2.5329788693444817,0.998552386003037,-0.0018716941908103013,2.5552511811413248,1.0240325203399971
DDX5,-0.7143013361022406,-0.2911906555016949,0.06842256547354267,-0.03702147619528094,-0.3488758398718777,0.3138960244583181,-0.5559109583345955,-0.05278577651610639,-1.606865140478551,-0.11255068446366584,0.21684037276773285
EDN1,-0.8380092995813972,2.203001456064726,-0.48774741161074864,0.9193033172842803,-0.5559274476574098,1.034755979495442,2.547530892448317,-0.08856941033921331,-2.23408915217386,2.094058409729761,-1.226989939482682
ENO1,0.3267829340900288,-0.2579032350013583,0.0009583421790864419,0.09274877308352752,0.008885108573612265,0.4636719724321001,-0.001099980265586854,-0.03766743168688878,0.25861683678034036,-0.3865572881720569,0.04312797776536066
F2,inf,4.963388873283893,0.5172598290824708,0.12934026577439145,1.1940996373039683,0,inf,0.29897475296699133,inf,6.484020919921522,0.821476130942976
FLNB,-0.3516839639785744,0.23299015095029987,0.11621234268605761,-0.2062889757082237,0.16142937890595843,-0.008544238326254667,-1.3756710078608965,-0.17200851905591222,-0.7226367134027303,0.6479767009251183,0.49366222465278864
FN1,-0.43397675893220927,0.5111294775223134,0.19155327012566514,0.745789578266411,-0.5132292388689573,0.5969762236140032,1.3287550434870292,0.529048444133874,-1.478293107311113,-0.29870500863246213,-0.19270316378574556
GJA1,0.08017302443134974,-0.43913112227900236,-0.4086034017751136,-0.28985026766986244,0.2609434297622709,0.32800999740602116,-3.81751465147334,-0.6290642106921869,-0.1857488254057829,0.8575352882246557,-0.09098267896756439
ITGAM,0.025196942943898473,1.0551760762190008,-0.5068773470658514,-0.4566699702075296,-0.23493898382286388,1.3367551220746017,-1.1505226531162944,-1.5377065516309258,-1.5746958786742815,1.2646232096041545,0.23613879016846445
LDHA,-0.19642499328092541,0.7204179990715975,-0.27673562588110867,0.06841684904904378,-0.060881257179749515,0.32083769342609936,0.3306137819335724,-0.262642088139084,-0.7525759515428705,0.9518135755867829,-0.2984806512812137
NLRP6,-0.25894795146726757,1.407619042553559,-1.1122646677704366,-1.1509508921735976,-0.6438945141927979,0.12992192339636338,2.7909719011335214,-2.059442801052134,0.7387542361737551,0.0340641422734452,-0.1889525019542565
PLAT,0.45447555807294354,0.07879885080853695,-0.7895980405049455,0.24245460856826612,-0.5603363041843152,1.6344571456389718,1.0976210571883105,-0.6280592170940228,-0.4740827158290047,-0.6590707387326993,-0.8803019970001902
PLAU,-0.19441120951457658,0.4466333224494971,-0.941256288061886,-0.47630863826414654,-0.2601848743458836,0.03167896387242246,0.5142437799261419,-1.3854234391570575,-0.3461034137693237,0.38718808334049465,-0.5559982512103265
PLG,0.393652498386742,-0.24666947556985142,0.021960050387855364,0.29294464526920955,-0.24556727798276753,1.3601312457924644,inf,-0.11244756964181975,-1.221690409856773,0.1610867669363654,0.18597021389224236
PRSS1,-2.7081746810611755,0.4704911874049625,1.195261669010519,1.240423850246121,-0.8590852654469433,1.5092838422902362,0,1.3642609617632928,-4.586183611718377,0.27784610946256655,0.6982574668670157
SERPINA1,-0.36100232663047105,1.016240604573658,-0.8309767630461203,-0.7821096478028002,-0.581353427386561,0.4795131589487665,0.15992779131048188,-1.6052607298729744,-1.7091201343252744,1.5514112214842444,-0.16540794811715365
SERPINA5,0.3594964522367788,0,-0.8766237675337035,-1.0954265627914783,-0.44963523423603535,inf,0,-0.9200939608195589,inf,0,-1.1245260075827312
SERPINB2,-1.4670978848285268,-0.3113409308815265,-0.8058343020767106,-0.4079019803906076,-1.1823980847470144,-0.35295986294660925,0.738743080821487,-0.5537458029767067,-2.3384187990254954,-0.5585792452854623,-0.9655988136429415
SERPINB8,-1.999741843094212,1.3773508405508657,-0.4295384225340011,-0.010300809044372815,-1.250977722104056,-0.44987462163360675,1.9970174148030868,-0.1545865135673474,-3.330839553682133,1.067217420205294,-0.7076877076368117
SERPIND1,1.370582681876511,0.020101409299819194,-0.0019734680090396067,0.544477717602506,-0.41706097718779767,2.6092473435028776,0.03152319218084267,0.30801793671421895,0.29641756732748675,-0.14725933347940137,-0.39339634426558473
SERPINE1,-0.7328382359487067,0.47546031755557744,0.05326374903866171,-0.04884707706251781,-0.235660738479509,-0.28658182384193415,-0.4973729148947056,0.08481374110646787,-1.2044313543149212,0.6596021163644528,0.015855973897845793
SERPINE2,-1.1337146742650115,-0.4454302388996845,-0.3906970280064162,-0.5851186423177746,-0.5630880641910053,-0.7594285970973812,-0.14588491244427781,-0.5691947299346293,-1.6378967921671517,-0.561797677063528,-0.12922531382980745
SERPINF2,0.8041121652357803,1.5727480827140683,-0.2599103949805096,-0.1317008950622548,0.2748442322994059,0.08645852820945905,1.1697842755926546,-0.25477110727380436,2.156971858411722,1.6238181247891612,-0.25688782273218214
SERPING1,1.24859937959923,2.691735051631777,2.159366418440845,2.2255057630901973,1.7343623186150774,2.604115679486711,1.8626466611182204,1.8914460969108944,-0.03857460948246434,4.137656344416757,2.4812418846559123
SIK2,-0.30739076406803884,-1.1960641273479777,0.3456544800988869,0.19299400016676294,-0.19046435161650732,0.13539395745983965,0.9516419563591593,0.22497736693604234,-0.8248227212818473,-2.3402686727894335,0.5034954790500473
SOD1,-0.36026514366319157,-0.6751158522743712,0.39000341587595067,0.1649088384867221,0.008335813127539114,-0.5970530513748292,0.3738530096861506,0.4598815606966457,-0.3088681032008646,-1.4074573288933547,0.2838841209383613
SOD2,-1.0345425739812546,0.8622536767616527,-0.5322493370144344,-0.49357684018009707,-0.6008517683508435,0.6388125842224002,-0.7100261175027021,-1.3863325410695346,-2.6324977431984338,1.4896694328096947,0.17249393096798088
SOD2,0.34555383942651335,1.4341679783889254,-0.6013900289699298,0.004728606541450678,-0.27394675675153396,0.7617847930174106,0.8176770227872703,-1.1695127937350105,0.4283678266248155,1.4524146150252408,-0.13548519066930823
SOD3,-1.900226858050838,1.730883199708014,-1.1576394337848506,-1.5143219232734941,-0.8652479186737667,-1.5384929471150672,0,-1.4304524638498861,inf,1.5382381217656182,-0.6014817535009034
SRC,0.8861678530216925,2.311292647661325,-0.1851837589218806,0.6547247841868646,-0.07682609982639098,2.1871692511564444,2.553627775961951,-0.14638879064680435,-0.669154060472782,2.18148860293542,-0.2091743251036956
VEGFA,,,,,,,,,,,
VEGFB,0.3741871831561518,-0.9934318291992674,-0.35065526759704524,-0.16094591854873772,-0.6868720840012885,0.3909189131504031,-0.6110391759134607,-0.16638253381465773,0.44191479282361706,-1.1775667294438819,-0.5804060636464455
